Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [263] __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >::__normal_iterator(std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >* const&) [109] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [200] AStarSearchAlgorithm::State* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*>(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*)
  [72] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [56] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [144] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [32] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator--() [43] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [182] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [34] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [25] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [91] std::enable_if<std::__is_bitwise_relocatable<AStarSearchAlgorithm::State, void>::value, AStarSearchAlgorithm::State*>::type std::__relocate_a_1<AStarSearchAlgorithm::State, AStarSearchAlgorithm::State>(AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State*, std::allocator<AStarSearchAlgorithm::State>&)
  [60] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>&&) [26] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [272] std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >* std::__relocate_a_1<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >(std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&)
  [55] bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>::operator()<std::vector<int, std::allocator<int> >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(std::vector<int, std::allocator<int> >&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [139] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [284] std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [207] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>::_Iter_comp_iter(bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)) [10] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [371] void std::__alloc_on_move<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&)
  [23] bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>::operator()<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [21] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [52] void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&)
  [61] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>) [57] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [68] void std::__alloc_on_swap<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&)
 [208] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>(bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)) [14] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [216] void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
 [349] bool __gnu_cxx::operator==<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&) [11] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [217] void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
 [350] bool __gnu_cxx::operator==<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >(__gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&) [58] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [372] void std::__do_alloc_on_move<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, std::integral_constant<bool, true>)
 [209] bool __gnu_cxx::operator==<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [47] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [53] void std::__do_alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, true>)
 [210] bool __gnu_cxx::operator==<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [140] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [69] void std::__do_alloc_on_swap<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, false>)
  [66] bool __gnu_cxx::operator< <std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [27] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [201] AStarSearchAlgorithm::State* std::uninitialized_copy<__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*>(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*)
 [119] __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >::difference_type __gnu_cxx::operator-<AStarSearchAlgorithm::State*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&) [102] std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::deallocate(std::allocator<AStarSearchAlgorithm::State>&, AStarSearchAlgorithm::State*, unsigned long) [338] std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*>(__gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >, __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*)
 [293] __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >::difference_type __gnu_cxx::operator-<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >(__gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&) [195] std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::select_on_container_copy_construction(std::allocator<AStarSearchAlgorithm::State> const&) [145] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [77] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [103] std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::allocate(std::allocator<AStarSearchAlgorithm::State>&, unsigned long) [183] int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
 [227] bool __gnu_cxx::operator!=<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >(__gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > > const&) [84] std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::max_size(std::allocator<AStarSearchAlgorithm::State> const&) [184] std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
  [45] bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [39] void std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::construct<AStarSearchAlgorithm::State, AStarSearchAlgorithm::State>(std::allocator<AStarSearchAlgorithm::State>&, AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State&&) [239] void std::__relocate_object_a<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >(std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&)
  [74] __gnu_cxx::new_allocator<AStarSearchAlgorithm::State>::max_size() const [290] std::allocator_traits<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >::deallocate(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*, unsigned long) [253] void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [260] __gnu_cxx::new_allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >::max_size() const [332] std::allocator_traits<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >::select_on_container_copy_construction(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&) [158] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
 [261] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [236] void std::allocator_traits<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >::destroy<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >*) [373] std::vector<int, std::allocator<int> >* std::__copy_move_backward_a<true, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  [93] __gnu_cxx::new_allocator<int>::max_size() const [291] std::allocator_traits<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >::allocate(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >&, unsigned long) [218] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
 [132] __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >::base() const [265] std::allocator_traits<std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >::max_size(std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > const&) [159] void std::__move_median_to_first<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
